slug,maker,models,group,element,gr_target_db,marking,phase,time_ms,gr_db
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,20.0,9.748511774162104
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,200.0,6.397073127892321
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,2000.0,0.12089821819580049
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,5.0,9.995099450158783
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,50.0,9.041564001108833
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,500.0,3.3260224115981125
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=2.00,release,5000.0,-7.787391137004107e-05
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,0.1,0.29959168401658065
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,0.2,0.5777076209728866
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,0.5,2.038212378014243
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,1.0,3.5814644469727517
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,10.0,7.598337285743208
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,100.0,8.443542298650577
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,1000.0,9.980307965865705
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,2.0,5.22218238386349
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,20.0,7.938173012589056
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,200.0,8.853505888216995
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,2000.0,9.708229748622049
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,5.0,6.959636400684945
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,50.0,8.193891521206124
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,500.0,9.581489644348125
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,attack,5000.0,0.01175997982556698
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,0.1,9.619699334070024
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,0.2,9.214611830948822
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,0.5,9.334368332270843
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,1.0,9.312292819484838
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,10.0,9.8944939136951
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,100.0,7.982505105687547
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,1000.0,1.1235549143112094
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,2.0,10.107387110432885
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,20.0,9.700033465966522
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,200.0,6.363703947751439
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,2000.0,0.12010147679938754
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,5.0,9.945127225841993
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,50.0,8.99612259857622
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,500.0,3.3058927839569687
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=3.00,release,5000.0,-7.255088604463111e-05
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,0.1,0.4188460255345374
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,0.2,0.9080837362052447
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,0.5,2.8062606501184533
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,1.0,4.393763773527611
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,10.0,7.630018378434708
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,100.0,8.34032328119451
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,1000.0,9.85924031015774
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,2.0,5.824888801991715
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,20.0,7.892981585577146
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,200.0,8.746092434916322
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,2000.0,9.586062355561435
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,5.0,7.16989748143532
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,50.0,8.094403172825862
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,500.0,9.465535946896939
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,attack,5000.0,0.011596521010106997
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,0.1,9.49770014409895
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,0.2,9.0930436052395
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,0.5,9.212761907523245
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,1.0,9.190753270142991
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,10.0,9.77439555392752
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,100.0,7.883009110790171
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,1000.0,1.1073484491339527
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,2.0,9.985310598468935
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,20.0,9.582443821015595
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,200.0,6.282709717662593
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,2000.0,0.11828688948581423
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,5.0,9.823817053493435
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,50.0,8.88578698863472
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,500.0,3.261105744714234
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=4.00,release,5000.0,-6.100175768519733e-05
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,0.1,0.624138861966725
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,0.2,1.3949571962618497
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,0.5,3.714274422378802
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,1.0,5.2059313739017705
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,10.0,7.5823150579958165
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,100.0,8.146059070568807
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,1000.0,9.64182285755184
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,2.0,6.3061515317062815
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,20.0,7.736298190214081
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,200.0,8.546177392908941
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,2000.0,9.367535978672016
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,5.0,7.235855835128899
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,50.0,7.903609052799409
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,500.0,9.254491092319526
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,attack,5000.0,0.011286562580257176
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,0.1,9.279407375914506
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,0.2,8.875242192514579
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,0.5,8.994997063640218
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,1.0,8.973086241140633
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,10.0,9.559786009905325
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,100.0,7.705440408629649
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,1000.0,1.0790284489601834
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,2.0,9.767147394075131
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,20.0,9.372341353658022
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,200.0,6.137963636391847
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,2000.0,0.115067197675633
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,5.0,9.606993722682642
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,50.0,8.688673718159087
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,500.0,3.182081802371259
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=5.00,release,5000.0,-4.723096392744708e-05
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,0.1,1.0805184610548082
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,0.2,2.263359142314853
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,0.5,4.855996042404037
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,1.0,5.926746144082156
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,10.0,7.194071795160461
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,100.0,7.664404771167437
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,1000.0,9.122658224067411
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,2.0,6.500531086171545
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,20.0,7.268721093409536
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,200.0,8.053343452540071
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,2000.0,8.847990067899186
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,5.0,7.04637520526626
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,50.0,7.428980101308731
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,500.0,8.744025987501761
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,attack,5000.0,0.0105307480516732
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,0.1,8.760208464553678
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,0.2,8.356725238083623
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,0.5,8.47668255879736
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,1.0,8.455080173338567
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,10.0,9.050259656624977
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,100.0,7.284041103993391
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,1000.0,1.0118991353305087
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,2.0,9.249046604320796
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,20.0,8.87360932224726
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,200.0,5.7952005717614785
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,2000.0,0.1075432348199099
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,5.0,9.092088133196334
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,50.0,8.220732097678718
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,500.0,2.9943024896151718
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=6.00,release,5000.0,-2.0123917034986505e-05
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,0.1,2.094192278851606
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,0.2,3.6383747537223665
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,0.5,6.020353720862183
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,1.0,6.451396308401013
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,10.0,6.942872376239278
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,100.0,7.384783743900268
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,1000.0,8.810617620809943
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,2.0,6.634574465898464
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,20.0,7.0015565112422955
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,200.0,7.765646310269531
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,2000.0,8.534282364344977
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,5.0,6.865895668965407
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,50.0,7.154150991085244
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,500.0,8.440657182516198
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,attack,5000.0,0.010086076144379064
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,0.1,8.446699808460304
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,0.2,8.044209827198989
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,0.5,8.163949155171947
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,1.0,8.142678222918924
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,10.0,8.742397095593224
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,100.0,7.029864715897935
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,1000.0,0.9730376235942488
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,2.0,8.935912121158246
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,20.0,8.572321692581063
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,200.0,5.588777371337368
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,2000.0,0.1032883155904436
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,5.0,8.780997201275305
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,50.0,7.938278369134672
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,500.0,2.8854549310643205
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,attack=7.00,release,5000.0,-2.8835506187263604e-06
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,0.1,0.3820262484848449
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,0.2,0.8234031246472933
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,0.5,2.602918944220472
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,1.0,4.13178536040394
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,10.0,7.395985108342293
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,100.0,8.214279954283928
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,1000.0,9.685805136987177
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,2.0,5.538226516050293
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,20.0,7.70273123036028
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,200.0,8.60850263331628
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,2000.0,9.411308010089002
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,5.0,6.8874137279164875
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,50.0,7.958051196123947
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,500.0,9.305608579279664
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,attack,5000.0,0.6877809113020428
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,0.1,9.322215121670864
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,0.2,8.91809954539561
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,0.5,9.041588501172926
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,1.0,9.026068219888709
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,10.0,9.761935923308837
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,100.0,9.096740839403733
1176a,UAD,UREI 1176 Rev A bluestripe,fet-1176,fet,10.0,release=1.0,release,1000.0,4.34586138060853
